JOB_NUMBER,USER,TIMESTAMP,COMMIT_ID,BRANCH,PLATFORM,MODE,VERSION,MODIFY_LOG,BUILD_ACTION,PACKAGE_MODE,IPA_METHOD,BUILD_CODE,ALIAS,PATCH_PLATFORM_MODE,PATCH_VERSION,PATCH_COMMIT
1163,sunshilong,1599807824157,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1164,sunshilong,1599808718531,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1165,sunshilong,1599815931031,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3,origin/release/android/v1.1.9,android,debug,1.1.9,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1166,sunshilong,1599818012718,3255789b9413977324b97a86c944a7814ef67df1,origin/release/android/v1.2.0,android,debug,1.2.0,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1167,wuhao,1599818533826,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3,origin/release/android/v1.1.9,android,release,1.1.9,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1168,wuhao,1599818947318,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,release,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1169,lanqixing,1600047837677,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug_server,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1170,sunshilong,1600054754457,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1171,sunshilong,1600055462334,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1172,sunshilong,1600063514201,227c1b15ac773dedc7a9709391b3df6b232a4851,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1173,sunshilong,1600064445129,227c1b15ac773dedc7a9709391b3df6b232a4851,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1174,sunshilong,1600064826947,227c1b15ac773dedc7a9709391b3df6b232a4851,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1175,sunshilong,1600065703972,227c1b15ac773dedc7a9709391b3df6b232a4851,origin/release/android/v1.2.1,android,release,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1176,sunshilong,1600066356245,227c1b15ac773dedc7a9709391b3df6b232a4851,origin/release/android/v1.2.1,android,release,1.2.0,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1177,sunshilong,1600068761348,c0173cedaf86f8561f638e8489e1b43fb39e4944,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1178,sunshilong,1600069928575,f0eb4ea6f41234774305ca2e0448bbd8651d35df,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1179,lanqixing,1600070599292,f0eb4ea6f41234774305ca2e0448bbd8651d35df,origin/release/android/v1.2.1,android,debug_server,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1180,lanqixing,1600071264426,f0eb4ea6f41234774305ca2e0448bbd8651d35df,origin/release/android/v1.2.1,android,release,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1181,sunshilong,1600085857719,87f0ca77a127f9fda4f9ff1dc4e9d60b4dcd9ba0,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1182,sunshilong,1600086445500,87f0ca77a127f9fda4f9ff1dc4e9d60b4dcd9ba0,origin/release/android/v1.2.1,android,debug,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1182,UNDEFINED,UNDEFINED,UNDEFINED
1183,lanqixing,1600087117502,87f0ca77a127f9fda4f9ff1dc4e9d60b4dcd9ba0,origin/release/android/v1.2.1,android,release,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1184,sunshilong,1600088724564,87f0ca77a127f9fda4f9ff1dc4e9d60b4dcd9ba0,origin/release/android/v1.2.1,android,release,1.2.1,UNDEFINED,build_app,OBB,UNDEFINED,102010000,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1185,lanqixing,1600153272051,a63d5df6f16cc841bae55bd4b55f408341495ce7,origin/lua,ios,release,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1186,lanqixing,1600154079966,a63d5df6f16cc841bae55bd4b55f408341495ce7,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1187,lanqixing,1600229943299,8bb3b57bc3c169bb9f54aec76fb19c7e112aec84,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1188,lanqixing,1600249422847,e47dfe0070ac68df183d3e18ef31246f6151018e,v1.2.1,ios,debug,1.2.1,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1189,lanqixing,1600314453451,6b794091bc3496dd58bf22b9ba8d6c5170636b7b,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1190,lanqixing,1600323302976,6b794091bc3496dd58bf22b9ba8d6c5170636b7b,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1191,lanqixing,1600400284969,6590876f49c7d5b18f0771178a6e3be34947e3af,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1192,sunshilong,1600426065793,4aba40728342b68d92e0214a93ea360681ec174b,origin/lua,ios,debug,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1192,UNDEFINED,UNDEFINED,UNDEFINED
1193,sunshilong,1600428749881,957fc0dca145ef063f58de0b5ce701a9eddca90e,origin/lua,ios,debug,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1193,UNDEFINED,UNDEFINED,UNDEFINED
1194,sunshilong,1600480912017,fa7cc742775f6cc81ad1ca35ecee1be7883d0b9f,origin/lua,ios,debug,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1194,UNDEFINED,UNDEFINED,UNDEFINED
1195,lanqixing,1600483000871,4237a44b9d2a05e5efaa81388d075827f8afcc4d,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1196,sunshilong,1600484697043,460c28d18d8b41fddf7640e04b9ffd579c9d1a06,origin/lua,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,1196,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1197,sunshilong,1600486805525,9055b11b0a462f4f4ce3f46d85508b415a4fe94c,origin/lua,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1197,UNDEFINED,UNDEFINED,UNDEFINED
1198,lanqixing,1600496165918,4237a44b9d2a05e5efaa81388d075827f8afcc4d,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1199,sunshilong,1600499102741,0f3fa1574875dcfb95aa74564a075dde76077173,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1199,UNDEFINED,UNDEFINED,UNDEFINED
1200,lanqixing,1600502811054,0f3fa1574875dcfb95aa74564a075dde76077173,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1201,lanqixing,1600672086412,03b1cc9abe7049ab95b8aa95e86119b9c4467f4f,origin/release/v1.2.2,ios,debug,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1202,lanqixing,1600674916076,03b1cc9abe7049ab95b8aa95e86119b9c4467f4f,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1203,sunshilong,1600676744176,03b1cc9abe7049ab95b8aa95e86119b9c4467f4f,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1203,UNDEFINED,UNDEFINED,UNDEFINED
1204,lanqixing,1600679152869,d98e03ff9f642b45111683a15357fa75999e1685,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1205,lanqixing,1600684471942,f16156a0740ef47ec23c4e7fea0364ef3e2ec47a,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1206,lanqixing,1600687169256,e05a9aa3ab9a35d6d6d45b68036d18c30495c970,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1207,lanqixing,1600688526842,e05a9aa3ab9a35d6d6d45b68036d18c30495c970,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1208,sunshilong,1600689842618,e05a9aa3ab9a35d6d6d45b68036d18c30495c970,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1208,UNDEFINED,UNDEFINED,UNDEFINED
1209,lanqixing,1600693662420,68cbb964897ba77295316a9967149a3bd093f615,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1209,UNDEFINED,UNDEFINED,UNDEFINED
1210,lanqixing,1600694823702,68cbb964897ba77295316a9967149a3bd093f615,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1210,UNDEFINED,UNDEFINED,UNDEFINED
1211,lanqixing,1600738756648,68cbb964897ba77295316a9967149a3bd093f615,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1211,UNDEFINED,UNDEFINED,UNDEFINED
1212,lanqixing,1600744188911,cae8c45c9907c8b247977227deaba74add38a264,origin/release/v1.2.2,ios,debug_server,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1212,UNDEFINED,UNDEFINED,UNDEFINED
1213,lanqixing,1600747461063,0f94a8af403d8769e7ab42e463525648e9525eef,origin/release/v1.2.2,ios,debug,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1213,UNDEFINED,UNDEFINED,UNDEFINED
1214,liuzhanzhi,1600748928345,0f94a8af403d8769e7ab42e463525648e9525eef,origin/release/v1.2.2,ios,release,1.2.2,UNDEFINED,build_app,UNDEFINED,appstore,28,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1215,sunshilong,1600773083003,24bc0c3c453e6c0b50c262765280a53dce6030d0,origin/release/android/v1.2.2,android,debug,1.2.2,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1216,lanqixing,1600827184988,87f0ca77a127f9fda4f9ff1dc4e9d60b4dcd9ba0,android/v1.2.1,android,release,1.2.1,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1216,UNDEFINED,UNDEFINED,UNDEFINED
1217,lanqixing,1600830530780,24bc0c3c453e6c0b50c262765280a53dce6030d0,origin/release/android/v1.2.2,android,release,1.2.2,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1217,UNDEFINED,UNDEFINED,UNDEFINED
1218,lanqixing,1600841801664,fa7b509b007c8d00e9f57b3fa6bc1f85ada86e22,origin/release/v1.2.2,ios,debug,1.2.2,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1218,UNDEFINED,UNDEFINED,UNDEFINED
1219,lanqixing,1600844863791,a5c8eba5cb7e8dc2cc3990a11b364c03e9cf0a47,origin/release/android/v1.2.2,android,debug,1.2.2,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1219,UNDEFINED,UNDEFINED,UNDEFINED
1220,lanqixing,1600849344440,425ff843ada2157e429e5a5c18c4da0d71feb3e8,origin/release/v1.2.3,ios,debug,1.2.3,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1220,UNDEFINED,UNDEFINED,UNDEFINED
1221,lanqixing,1600850326392,b31407bdec442edab0131d17c6b19a3baebcc9c0,origin/release/android/v1.2.3,android,debug,1.2.3,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1221,UNDEFINED,UNDEFINED,UNDEFINED
1222,liuzhanzhi,1600857105858,425ff843ada2157e429e5a5c18c4da0d71feb3e8,origin/release/v1.2.3,ios,release,1.2.3,UNDEFINED,build_app,UNDEFINED,appstore,29,1222,UNDEFINED,UNDEFINED,UNDEFINED
1223,liuzhanzhi,1600860998725,b31407bdec442edab0131d17c6b19a3baebcc9c0,origin/release/android/v1.2.3,android,release,1.2.3,UNDEFINED,build_app,OBB,UNDEFINED,102030000,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1224,lanqixing,1601115389680,6ed6fc76ee16d4b5c1079851e2518b9af6852845,origin/release/android/v1.2.4,android,debug_server,1.2.4,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1224,UNDEFINED,UNDEFINED,UNDEFINED
1225,lanqixing,1601117922648,6ed6fc76ee16d4b5c1079851e2518b9af6852845,origin/release/v1.2.4,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1225,UNDEFINED,UNDEFINED,UNDEFINED
1226,liuzhanzhi,1601121929224,6ed6fc76ee16d4b5c1079851e2518b9af6852845,origin/release/android/v1.2.4,android,release,1.2.4,UNDEFINED,build_app,OBB,UNDEFINED,102040000,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1227,lanqixing,1601179647994,8c25a741324c9cfffbfef23a92e06e1f4c4a6725,origin/release/android/v1.2.4,android,debug,1.2.4,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1227,UNDEFINED,UNDEFINED,UNDEFINED
1228,liuzhanzhi,1601180748891,8c25a741324c9cfffbfef23a92e06e1f4c4a6725,origin/release/android/v1.2.4,android,release,1.2.4,UNDEFINED,build_app,OBB,UNDEFINED,102040000,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1229,liuzhanzhi,1601181943129,8c25a741324c9cfffbfef23a92e06e1f4c4a6725,origin/release/android/v1.2.4,android,release,1.2.4,UNDEFINED,build_app,OBB,UNDEFINED,102040001,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1230,lanqixing,1601187299658,8c25a741324c9cfffbfef23a92e06e1f4c4a6725,origin/release/android/v1.2.4,android,release,1.2.4,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1230,UNDEFINED,UNDEFINED,UNDEFINED
1231,lanqixing,1601190279695,8c25a741324c9cfffbfef23a92e06e1f4c4a6725,origin/release/android/v1.2.4,android,debug,1.2.4,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1231,UNDEFINED,UNDEFINED,UNDEFINED
1232,lanqixing,1601192173022,8c25a741324c9cfffbfef23a92e06e1f4c4a6725,origin/release/v1.2.4,ios,debug,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1232,UNDEFINED,UNDEFINED,UNDEFINED
1233,lanqixing,1601197305489,8c25a741324c9cfffbfef23a92e06e1f4c4a6725,origin/release/v1.2.4,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1233,UNDEFINED,UNDEFINED,UNDEFINED
1234,lanqixing,1601262937412,dc43caca0e7400ee180155689956b2d801702f3f,origin/release/v1.2.4,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1234,UNDEFINED,UNDEFINED,UNDEFINED
1235,lanqixing,1601275193370,8121e5f404944bf9495884664e15f662f22c8f8d,origin/1.2.4test,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1235,UNDEFINED,UNDEFINED,UNDEFINED
1236,lanqixing,1601277042435,40467550208162fe7769cb749e8087012189857a,origin/1.2.4test111,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1236,UNDEFINED,UNDEFINED,UNDEFINED
1237,lanqixing,1601293641959,dc43caca0e7400ee180155689956b2d801702f3f,origin/release/v1.2.4,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1237,UNDEFINED,UNDEFINED,UNDEFINED
1238,lanqixing,1601296806329,7b6cdf14845c485c4940e8df77478022dda12f35,origin/release/v1.2.4,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1238,UNDEFINED,UNDEFINED,UNDEFINED
1239,liuzhanzhi,1601298241956,7b6cdf14845c485c4940e8df77478022dda12f35,origin/release/v1.2.4,ios,release,1.2.4,UNDEFINED,build_app,UNDEFINED,appstore,30,1239,UNDEFINED,UNDEFINED,UNDEFINED
1240,lanqixing,1601299292558,7b6cdf14845c485c4940e8df77478022dda12f35,origin/release/v1.2.4,ios,release,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1240,UNDEFINED,UNDEFINED,UNDEFINED
1241,lanqixing,1601344068139,cc37c95bd744ebf6b1050e07bb797d6894240224,origin/release/android/v1.2.4,ios,debug,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1241,UNDEFINED,UNDEFINED,UNDEFINED
1242,lanqixing,1601365760495,cc37c95bd744ebf6b1050e07bb797d6894240224,origin/release/android/v1.2.4,ios,debug,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1242,UNDEFINED,UNDEFINED,UNDEFINED
1243,lanqixing,1601366775563,cc37c95bd744ebf6b1050e07bb797d6894240224,origin/origin/release/android/v1.2.5,android,debug,1.2.5,UNDEFINED,build_app,FULL_APK,UNDEFINED,22,1243,UNDEFINED,UNDEFINED,UNDEFINED
1244,liuzhanzhi,1601370455754,cc37c95bd744ebf6b1050e07bb797d6894240224,origin/origin/release/android/v1.2.5,android,release,1.2.5,UNDEFINED,build_app,OBB,UNDEFINED,102050000,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1245,sunshilong,1601564347899,1023a54e405af05c4d6bed001933679a2ee83e10,origin/release/v1.2.4,ios,debug,1.2.4,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED
1246,lanqixing,1602296763728,d0a1ebdb4c9bb441a735b1981a6c5228f3acc351,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1246,UNDEFINED,UNDEFINED,UNDEFINED
1247,lanqixing,1602299220750,e35c8fdda833d4ab8f87d76c1375c73567913a77,origin/release/v1.2.4,ios,debug,1.2.4,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,1247,UNDEFINED,UNDEFINED,UNDEFINED
1248,lanqixing,1602301585184,7072820bd7eae2fbcb34d60b28a3f5f7a306551f,origin/release/v1.2.4,ios,debug,1.2.4.1,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,1248,UNDEFINED,UNDEFINED,UNDEFINED
1249,lanqixing,1602301940118,7072820bd7eae2fbcb34d60b28a3f5f7a306551f,origin/release/v1.2.4,ios,debug,1.2.4,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,1249,UNDEFINED,UNDEFINED,UNDEFINED
1250,lanqixing,1602310694351,cb2213bb39870d638db2ffddf3219d67ae8ee9c8,origin/release/v1.2.4,ios,debug,1.2.4,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,1250,UNDEFINED,UNDEFINED,UNDEFINED
1251,liuzhanzhi,1602313563686,cb2213bb39870d638db2ffddf3219d67ae8ee9c8,origin/release/v1.2.4,ios,release,1.2.4,UNDEFINED,upload_patch_choose,UNDEFINED,UNDEFINED,22,UNDEFINED,ios_debug,201838f1_1_2_4,cb2213bb39870d638db2ffddf3219d67ae8ee9c8
1252,lanqixing,1602314136084,4d4116591988938998fe3dddbcacb3007399b458,origin/origin/release/android/v1.2.5,android,debug,1.2.5,UNDEFINED,upload_patch,UNDEFINED,UNDEFINED,22,1252,UNDEFINED,UNDEFINED,UNDEFINED
1253,liuzhanzhi,1602322563523,4d4116591988938998fe3dddbcacb3007399b458,origin/origin/release/android/v1.2.5,android,release,1.2.5,UNDEFINED,upload_patch_choose,UNDEFINED,UNDEFINED,22,UNDEFINED,android_debug,201838f1_1_2_5,4d4116591988938998fe3dddbcacb3007399b458
1254,lanqixing,1602834641250,ef8ca1c48689e103ed3d098d24563a222eb9ae14,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1254,UNDEFINED,UNDEFINED,UNDEFINED
1255,lanqixing,1602837664514,fb8f18ec7a90abc3d1e7e8b9db1503671792f75f,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1255,UNDEFINED,UNDEFINED,UNDEFINED
1256,lanqixing,1603077195380,6295ba4551fc183d718f56c144efba41e0242ffe,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1256,UNDEFINED,UNDEFINED,UNDEFINED
1257,lanqixing,1603099292059,e4d25757c85fa42348985501887b9d6e6c776197,origin/lua,ios,debug_server,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1257,UNDEFINED,UNDEFINED,UNDEFINED
1258,lanqixing,1603246614712,4a65b99fead80ccd816d25d08622aa673cba5b9a,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1258,UNDEFINED,UNDEFINED,UNDEFINED
1259,lanqixing,1603261742744,935e67399a9b5c70302018e26ab312d02d287f34,origin/lua,ios,debug,9.9.9,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1259,UNDEFINED,UNDEFINED,UNDEFINED
1260,lanqixing,1603333015540,379a035840c968cf6422956da10c136f622f1bc0,origin/release/v1.2.6,ios,debug,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1260,UNDEFINED,UNDEFINED,UNDEFINED
1261,lanqixing,1603334271119,379a035840c968cf6422956da10c136f622f1bc0,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1261,UNDEFINED,UNDEFINED,UNDEFINED
1262,lanqixing,1603338485578,47255dbe7367bf847fb14a0da99ba3b4f955e738,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1262,UNDEFINED,UNDEFINED,UNDEFINED
1263,lanqixing,1603352040299,c1681f54b7022d645795b5313dceccb655aa26d6,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1263,UNDEFINED,UNDEFINED,UNDEFINED
1264,lanqixing,1603361965379,2a4d9c9271cf0f870fd5da1abbcac136e25e0fb1,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1264,UNDEFINED,UNDEFINED,UNDEFINED
1265,lanqixing,1603368354147,2effd2d404fb80fa64d338de3ad1ae1110e992f8,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1265,UNDEFINED,UNDEFINED,UNDEFINED
1266,lanqixing,1603375605823,1257479f9e52ab64adfea29be27bb9b11857d15a,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1266,UNDEFINED,UNDEFINED,UNDEFINED
1267,lanqixing,1603423443946,99c6e1ad5da90b2e6f5d4e90140ff16043c53bc6,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1267,UNDEFINED,UNDEFINED,UNDEFINED
1268,lanqixing,1603439959091,ad2a208a0872ea086c4f7656089e1c1208502d7d,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1268,UNDEFINED,UNDEFINED,UNDEFINED
1269,lanqixing,1603441514051,cb2213bb39870d638db2ffddf3219d67ae8ee9c8,origin/release/v1.2.4,ios,debug_server,1.2.4,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1269,UNDEFINED,UNDEFINED,UNDEFINED
1270,lanqixing,1603446901200,6795b197c330b682882741abf5744bfd6523d906,origin/release/v1.2.6,ios,debug,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1270,UNDEFINED,UNDEFINED,UNDEFINED
1271,lanqixing,1603457250780,5bacab1a81790700bd15be4d275b18b3f3b25040,origin/release/v1.2.6,ios,debug,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1271,UNDEFINED,UNDEFINED,UNDEFINED
1272,liuzhanzhi,1603460070943,6df37961e346d38a839efa1392db7c692d2a0737,origin/release/v1.2.6,ios,release,1.2.6,UNDEFINED,build_app,UNDEFINED,appstore,31,1272,UNDEFINED,UNDEFINED,UNDEFINED
1273,lanqixing,1603504130127,6df37961e346d38a839efa1392db7c692d2a0737,origin/release/v1.2.6,ios,debug_server,1.2.6,UNDEFINED,build_app,UNDEFINED,adhoc ,22,1273,UNDEFINED,UNDEFINED,UNDEFINED
