JOB_NUMBER,COMMIT_ID,BRANCH,PLATFORM,MODE,VERSION,MODIFY_LOG,BUILD_ACTION,PACKAGE_MODE,IPA_METHOD,BUILD_CODE,ALIAS,PATCH_PLATFORM_MODE,PATCH_VERSION,PATCH_COMMIT
982,9bae88b8ae5547dff1f5e2129293263547253bdf,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180001,,,,
983,5b436523e587109550ae7c0536d22b13cde76b4f,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
984,ee638f34ec11b51e86dfdcada6cf1d16913aa1c9,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
985,ee638f34ec11b51e86dfdcada6cf1d16913aa1c9,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
986,ee638f34ec11b51e86dfdcada6cf1d16913aa1c9,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
987,ee638f34ec11b51e86dfdcada6cf1d16913aa1c9,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
988,ee638f34ec11b51e86dfdcada6cf1d16913aa1c9,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
989,ee638f34ec11b51e86dfdcada6cf1d16913aa1c9,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
990,4ef4baf426e614e02a916b2af2b9a6cc08d4da84,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
991,b3ea18efa5100644867541cede1b6ac0ac43fc33,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,FULL_APK,,1180000,,,,
992,fe95b15e1972e0646ad5439070948b0109d9fc62,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,992,,,
993,58c17a46f7b9ee0a14863900bb117b505358a391,origin/release/v1.1.8,ios,debug,1.1.8,,build_app,,adhoc ,22,993,,,
994,f960fbca123be5218fbe140d440605833ff666c5,origin/release/v1.1.8,ios,debug,1.1.8,,build_app,,adhoc ,22,994,,,
995,63b4c6bf11a7aeafd030c8a8cedd4ebc6fd97c99,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180001,,,,
996,01f3979fbfe8f4f7ca2a091ca44c864e1ae690d6,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180001,,,,
997,b5abeb09cea46cc17d5fd52b105f5122cdd4b28a,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180001,,,,
998,0fd3f5d96de27dba271a9b238aff8983c98833fb,v1.1.8,ios,debug,1.1.8,,build_app,,adhoc ,22,998,,,
999,f960fbca123be5218fbe140d440605833ff666c5,origin/release/v1.1.8,ios,debug,1.1.8,,upload_patch,,,22,999,,,
1000,f960fbca123be5218fbe140d440605833ff666c5,origin/release/v1.1.8,ios,release,1.1.8,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_8,f960fbca123be5218fbe140d440605833ff666c5
1001,55086311988eaf8b7ce5d644274d4ec841d6ca01,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,OBB,,1180002,,,,
1002,d83d4217cb0b9a8672c0fc4c65267f85239411d0,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,OBB,,1180003,,,,
1003,d83d4217cb0b9a8672c0fc4c65267f85239411d0,origin/release/android/v1.1.8,android,debug_server,1.1.8,,build_app,OBB,,1180004,,,,
1004,d83d4217cb0b9a8672c0fc4c65267f85239411d0,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,OBB,,1180005,,,,
1005,f960fbca123be5218fbe140d440605833ff666c5,v1.1.8.1,ios,debug,1.1.8,,build_app,,adhoc ,22,1005,,,
1006,1ddd1c8b77312f3acaf12e0da1e3af6efbe3bb42,origin/release/v1.1.8,ios,debug,1.1.8,,upload_patch,,,22,1006,,,
1007,1ddd1c8b77312f3acaf12e0da1e3af6efbe3bb42,origin/release/v1.1.8,ios,release,1.1.8,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_8,1ddd1c8b77312f3acaf12e0da1e3af6efbe3bb42
1008,bfe3395ca35f6c18173c5ce00deb4d06fbbba92d,origin/release/android/v1.1.8,android,release,1.1.8,,build_app,OBB,,1180006,,,,
1009,4639696f6955add9a7dc269b9f99251f836cb667,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1009,,,
1010,dc8de7bf34e90bbaf7c6157ae25a087a1cbf7cdb,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1010,,,
1011,dc8de7bf34e90bbaf7c6157ae25a087a1cbf7cdb,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1011,,,
1012,70a59ce1f6d37247c74ed29c16e0e6091d6444e8,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1012,,,
1013,0fd3f5d96de27dba271a9b238aff8983c98833fb,v1.1.8,ios,release,1.1.8,,build_app,,adhoc ,22,1013,,,
1014,9b1b845620a6fade766d49a000e7e48a64a62212,origin/lua,ios,debug,1.1.9,,build_app,,adhoc ,22,1014,,,
1015,468a1c5b10147609e7015bb80f80ca4f19333bb2,origin/feature/crash,ios,debug,9.9.0,,build_app,,adhoc ,22,,,,
1016,f960fbca123be5218fbe140d440605833ff666c5,v1.1.8.1,ios,debug_server,1.1.8.1,,build_app,,adhoc ,22,1016,,,
1017,798f1065202c6614ab458c893c9b9b7aea75b685,origin/lua,ios,debug_server,9.9.9,,upload_patch,,,22,1017,,,
1018,798f1065202c6614ab458c893c9b9b7aea75b685,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1018,,,
1019,674f2a6fae8779ca51ba432c9dc453489239f593,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1019,,,
1020,401f3e1d8db8a112f537da3b62f4dda0419c02d4,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1020,,,
1021,c9214e6e3bb61e7739c6203575bd10ec5ff1a3e2,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,,,,
1022,c35f80a95307c43d1a650dabc661dea5256f54bd,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1022,,,
1023,3dc13de2eb2bce0ef16973d1d8d1fbc36407916d,origin/lua,ios,debug,1.1.9,,build_app,,adhoc ,22,1023,,,
1024,890c868031548d4b68ee46a4a8a3614e2b0a773c,origin/lua,ios,debug_server,1.1.9,,build_app,,adhoc ,22,1024,,,
1025,aab6fa192c9a1cbe3fd2204c901f6247524d8823,origin/release/v1.1.9,ios,debug,1.1.9,,build_app,,adhoc ,22,1025,,,
1026,4354e9bd3be1641ad8953d03986c00f69fa3b041,origin/release/v1.1.9,ios,debug_server,1.1.9,,build_app,,adhoc ,22,1026,,,
1027,4354e9bd3be1641ad8953d03986c00f69fa3b041,origin/release/v1.1.9,ios,debug,1.1.9,,build_app,,adhoc ,22,1027,,,
1028,b5563238d4734fc0ce961c48d8c2d299929fb575,origin/release/v1.1.9,ios,debug_server,1.1.9,,build_app,,adhoc ,22,1028,,,
1029,b5ddd3ad7beb81d2a3f8c4d703345f00150589d3,origin/release/v1.1.9,ios,debug_server,1.1.9,,build_app,,adhoc ,22,1029,,,
1030,6fddba6d3ba4728c3beac6ebc30249fe6a2d40b8,origin/release/v1.1.9,ios,release,1.1.9,,build_app,,appstore,25,,,,
1031,6fddba6d3ba4728c3beac6ebc30249fe6a2d40b8,origin/release/v1.1.9,ios,debug_server,1.1.9,,build_app,,adhoc ,25,,,,
1032,6fddba6d3ba4728c3beac6ebc30249fe6a2d40b8,origin/release/v1.1.9,ios,release,1.1.9,,build_app,,appstore,25,,,,
1033,cf68fe61ab78f85a33983134ee36cc002b21647b,origin/lua,ios,debug,1.1.9,,build_app,,adhoc ,22,1033,,,
1034,cf68fe61ab78f85a33983134ee36cc002b21647b,origin/lua,ios,debug_server,1.1.9,,build_app,,adhoc ,22,1034,,,
1035,6fddba6d3ba4728c3beac6ebc30249fe6a2d40b8,v1.1.9,ios,debug_server,1.1.9,,upload_patch,,,22,1035,,,
1036,6fddba6d3ba4728c3beac6ebc30249fe6a2d40b8,v1.1.9,ios,debug_server,1.1.9,,build_app,,adhoc ,22,1036,,,
1037,7ef3d0a0b41ae357834348e2f3dea4f846792a18,origin/release/v1.1.9,ios,debug_server,1.1.9,,upload_patch,,,22,1037,,,
1038,6fddba6d3ba4728c3beac6ebc30249fe6a2d40b8,v1.1.9,ios,debug,1.1.9,,build_app,,adhoc ,22,1038,,,
1039,7ef3d0a0b41ae357834348e2f3dea4f846792a18,origin/release/v1.1.9,ios,debug,1.1.9,,upload_patch,,,22,1039,,,
1040,7ef3d0a0b41ae357834348e2f3dea4f846792a18,origin/release/v1.1.9,ios,release,1.1.9,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_9,7ef3d0a0b41ae357834348e2f3dea4f846792a18
1041,7ef3d0a0b41ae357834348e2f3dea4f846792a18,origin/release/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190000,,,,
1042,10c1e215dc4ec062336d45a8e62cfff976353250,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190000,,,,
1043,10c1e215dc4ec062336d45a8e62cfff976353250,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190000,,,,
1044,96bd2c50237cd5fe9d8dee9f36c0bb01b00909e8,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190000,,,,
1045,96bd2c50237cd5fe9d8dee9f36c0bb01b00909e8,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190002,,,,
1046,748394881abeedf598ecc553c241c41a48fb399d,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190002,,,,
1047,3c133f2ce0b3b2c0d7b9cec9b32f226e6caae09a,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190003,,,,
1048,c3d17ca8050e9f635a8aa76b0fde07674b31e137,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,OBB,,1190004,,,,
1049,c3d17ca8050e9f635a8aa76b0fde07674b31e137,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,FULL_APK,,22,,,,
1050,8d50d702a8755ea71d337347221d8b4846c4854d,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1050,,,
1051,8d50d702a8755ea71d337347221d8b4846c4854d,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1051,,,
1052,0ad0e88678a94d541357bd54f0667f8afcd4573e,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1052,,,
1053,c3d17ca8050e9f635a8aa76b0fde07674b31e137,origin/release/android/v1.1.9,android,debug,1.1.9,,build_app,FULL_APK,,22,1053,,,
1054,8257a11fcc331be7f8adf4ea3b854548de6281f7,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1054,,,
1055,f19b6d08886b1477242d71ee5ee268d671a42d02,origin/v1.1.9.android.no_gpu_skin,android,release,1.1.9,,build_app,FULL_APK,,1190005,,,,
1056,be7abca37488c97c08cb731ff7680050c3bbac8c,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1056,,,
1057,3580214e1938b51de70406751ab95493d1025ae1,origin/v1.1.9.android.no_gpu_skin,android,release,1.1.9,,build_app,FULL_APK,,1190005,,,,
1058,ba0b374718cf1e70ff691e84bc3fce22f43f9615,origin/v1.1.9.android.no_gpu_skin,android,release,1.1.9,,build_app,FULL_APK,,1190006,,,,
1059,be7abca37488c97c08cb731ff7680050c3bbac8c,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1059,,,
1060,ff179c1571fc37b51abca4d3ee790ecce6403b09,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1060,,,
1061,cbd8c3fbed1eee41537cd3c62d47c756307c9869,origin/release/android/v1.1.10,android,release,1.1.10,,build_app,OBB,,101100000,,,,
1062,72da9320f5fb270752baa5a361227c815b693205,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1062,,,
1063,c3d17ca8050e9f635a8aa76b0fde07674b31e137,v1.1.9.android,android,debug_server,1.1.9,,build_app,FULL_APK,,22,1063,,,
1064,c3d17ca8050e9f635a8aa76b0fde07674b31e137,v1.1.9.android,android,release,1.1.9,,build_app,FULL_APK,,22,1064,,,
1065,b8b1b5feb940bd6bc3da824b8698814da1dfdd42,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1065,,,
1066,cbd8c3fbed1eee41537cd3c62d47c756307c9869,origin/release/android/v1.1.10,android,release,1.1.10,,build_app,OBB,,101100001,,,,
1067,cbd8c3fbed1eee41537cd3c62d47c756307c9869,origin/release/android/v1.1.10,android,release,1.1.10,,build_app,FULL_APK,,22,1067,,,
1068,6464d2a5391f29264c8372b500f81e9c5d7b278b,origin/lua,android,release,1.1.10,,build_app,FULL_APK,,22,1068,,,
1069,ee08feae49f2baef8c2b63780b2dcc9d80260e8f,origin/lua,android,release,1.1.10,,build_app,FULL_APK,,22,1069,,,
1070,cb4de9921f62d5ae1796bf0ecde2f7be0c392cbd,origin/lua,android,debug,1.1.10,,build_app,FULL_APK,,22,1070,,,
1071,cb4de9921f62d5ae1796bf0ecde2f7be0c392cbd,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1071,,,
1072,cb4de9921f62d5ae1796bf0ecde2f7be0c392cbd,origin/lua,android,debug,1.1.10,,build_app,FULL_APK,,22,1072,,,
1073,cb4de9921f62d5ae1796bf0ecde2f7be0c392cbd,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1073,,,
1074,cb4de9921f62d5ae1796bf0ecde2f7be0c392cbd,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1074,,,
1075,cb4de9921f62d5ae1796bf0ecde2f7be0c392cbd,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1075,,,
1076,cb4de9921f62d5ae1796bf0ecde2f7be0c392cbd,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,,,,
1077,7731088dd422c79fd76fbf223ac32aae1654e791,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1077,,,
1078,eb148fecc3e200b7eb072b5a5fadb31e872da68e,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1078,,,
1079,1ef47b824611e101181ea2906819a441f049002d,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1079,,,
1080,1ddd1c8b77312f3acaf12e0da1e3af6efbe3bb42,v1.1.8.2,android,debug,1.1.8.2,,build_app,FULL_APK,,22,1080,,,
1081,c35c38eeab7d8817950abc3289c32110bf738ab2,origin/release/v1.2.0,ios,debug,1.2.0,,build_app,,adhoc ,22,1081,,,
1082,d735dadfa75ce4cdd6242f861164aad929c520b9,origin/release/v1.1.9,ios,debug,1.1.9,,upload_patch,,,22,,,,
1083,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3,origin/release/android/v1.1.9,android,debug,1.1.9,,upload_patch,,,22,,,,
1084,12123c16e2c90c2ca1956e1ec420e64b56997a2f,origin/release/android/v1.1.8,android,debug,1.1.8,,upload_patch,,,22,,,,
1085,12123c16e2c90c2ca1956e1ec420e64b56997a2f,origin/release/android/v1.1.8,android,release,1.1.8,,upload_patch_choose,,,22,,android_debug,201838f1_1_1_8,12123c16e2c90c2ca1956e1ec420e64b56997a2f
1086,a3fe06447e1a5cf6253743571c6b128b0be95262,origin/release/android/v1.1.10,android,debug,1.1.10,,upload_patch,,,22,,,,
1087,a3fe06447e1a5cf6253743571c6b128b0be95262,origin/release/android/v1.1.10,android,release,1.1.10,,upload_patch_choose,,,22,,android_debug,201838f1_1_1_10,a3fe06447e1a5cf6253743571c6b128b0be95262
1088,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3,origin/release/android/v1.1.9,android,release,1.1.9,,upload_patch_choose,,,22,,android_debug,201838f1_1_1_9,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3
1090,d735dadfa75ce4cdd6242f861164aad929c520b9,origin/release/v1.1.9,ios,debug,1.1.9,,upload_patch,,,22,,,,
1091,c35c38eeab7d8817950abc3289c32110bf738ab2,origin/release/v1.2.0,android,debug,1.2.0,,build_app,FULL_APK,,22,1091,,,
1092,d735dadfa75ce4cdd6242f861164aad929c520b9,origin/release/v1.1.9,ios,release,1.1.9,,upload_patch_choose,,,22,,ios_debug,201838f1_1_1_9,d735dadfa75ce4cdd6242f861164aad929c520b9
1093,c35c38eeab7d8817950abc3289c32110bf738ab2,origin/release/v1.2.0,android,debug,1.2.0,,build_app,FULL_APK,,22,,,,
1094,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,FULL_APK,,22,,,,
1095,c35c38eeab7d8817950abc3289c32110bf738ab2,origin/release/v1.2.0,android,release,1.2.0,,build_app,FULL_APK,,22,,,,
1096,515e323458718695de2b3a5ee3eac3fafc6e24d4,origin/release/v1.2.0,ios,debug,1.2.0,,build_app,,adhoc ,22,1096,,,
1097,f6f9ade8274e136ea0b85895fdeeac024841d879,origin/release/v1.2.0,ios,debug_server,1.2.0,,build_app,,adhoc ,22,1097,,,
1098,f6f9ade8274e136ea0b85895fdeeac024841d879,origin/release/v1.2.0,ios,debug,1.2.0,,build_app,,adhoc ,22,1098,,,
1099,7ef3d0a0b41ae357834348e2f3dea4f846792a18,v1.1.9.1,ios,debug_server,1.1.9.1,,build_app,,adhoc ,22,1099,,,
1100,d735dadfa75ce4cdd6242f861164aad929c520b9,v1.1.9.2,ios,debug_server,1.1.9.2,,build_app,,adhoc ,22,1100,,,
1101,7ef3d0a0b41ae357834348e2f3dea4f846792a18,v1.1.9.1,ios,debug,1.1.9.1,,build_app,,adhoc ,22,1101,,,
1102,f960fbca123be5218fbe140d440605833ff666c5,v1.1.8.1,ios,debug,1.1.8.1,,build_app,,adhoc ,22,1102,,,
1103,f6f9ade8274e136ea0b85895fdeeac024841d879,origin/release/v1.2.0,ios,debug,1.2.0,,upload_patch,,,22,1103,,,
1104,f6f9ade8274e136ea0b85895fdeeac024841d879,origin/release/v1.2.0,ios,release,1.2.0,,build_app,,appstore,26,,,,
1105,53f371e7809b08e61ae4c9b5cac817b2ae1c44c0,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1105,,,
1106,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0,origin/release/android/v1.2.0,android,debug,1.2.0,,build_app,FULL_APK,,22,1106,,,
1107,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0,origin/release/android/v1.2.0,android,debug,1.2.0,,build_app,FULL_APK,,22,,,,
1108,125e17ebd796c1290c6d23a51adc3c146bc6a57f,origin/release/android/v1.2.0,android,release,1.2.0,,build_app,FULL_APK,,22,,,,
1109,125e17ebd796c1290c6d23a51adc3c146bc6a57f,origin/release/android/v1.2.0,android,debug_server,9.9.9,,build_app,FULL_APK,,22,1109,,,
1110,125e17ebd796c1290c6d23a51adc3c146bc6a57f,origin/release/android/v1.2.0,android,release,1.2.0,,build_app,OBB,,102000000,,,,
1111,7dbc1c0c770415563988dd13cbeba49221e6d3d0,origin/lua,android,release,1.2.0,,build_app,OBB,,102000001,,,,
1112,f6f9ade8274e136ea0b85895fdeeac024841d879,v1.2.0,ios,release,1.2.0,,build_app,,adhoc ,22,1112,,,
1113,3255789b9413977324b97a86c944a7814ef67df1,origin/release/android/v1.2.0,android,release,1.2.0,,build_app,OBB,,102000002,,,,
1114,f6f9ade8274e136ea0b85895fdeeac024841d879,v1.2.0,ios,debug,1.2.0,,build_app,,adhoc ,22,1114,,,
1115,3255789b9413977324b97a86c944a7814ef67df1,origin/release/android/v1.2.0,android,release,1.2.0,,build_app,OBB,,102000003,,,,
1116,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0,origin/release/v1.2.0,ios,debug,1.2.0,,upload_patch,,,22,1116,,,
1117,f6f9ade8274e136ea0b85895fdeeac024841d879,v1.2.0,ios,release,1.2.0,,build_app,,adhoc ,22,1117,,,
1118,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0,origin/release/v1.2.0,ios,debug,1.2.0,,upload_patch,,,22,1118,,,
1119,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0,origin/release/v1.2.0,ios,release,1.2.0,,upload_patch_choose,,,22,,ios_debug,201838f1_1_2_0,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0
1120,cbd8c3fbed1eee41537cd3c62d47c756307c9869,android/v1.1.10,android,release,1.1.10,,build_app,FULL_APK,,22,1120,,,
1121,c0d6ff37ae2183b4f9332eddbcadfaf9fb9840cb,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1121,,,
1122,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0,v1.2.0.1,ios,debug_server,1.2.0.1,,build_app,,adhoc ,22,1122,,,
1123,ea4a84f4b41a1b1739821fa807b4c01cd278582c,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1123,,,
1124,3255789b9413977324b97a86c944a7814ef67df1,android/v1.2.0,android,debug_server,1.2.0,,build_app,FULL_APK,,22,1124,,,
1125,ea579686170d7736cd4d52ef3229128a3c2e2673,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1125,,,
1126,3255789b9413977324b97a86c944a7814ef67df1,android/v1.2.0,android,release,1.2.0,,build_app,FULL_APK,,22,1126,,,
1127,7e9146bc95c9c610aac66b882048835a33e3b13e,origin/lua,android,debug_server,9.9.9,,build_app,FULL_APK,,22,1127,,,
1128,7e9146bc95c9c610aac66b882048835a33e3b13e,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1128,,,
1129,7e9146bc95c9c610aac66b882048835a33e3b13e,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1129,,,
1130,8b684cc4cc79bb7401398a306ddf12f9912b2c9a,v1.1.7,ios,release,1.1.7,,build_app,,adhoc ,22,1130,,,
1131,6606735b34046df6bf52a7842775c01ff8f0c421,v1.1.6,ios,release,1.1.6,,upload_patch,,,22,1131,,,
1132,6606735b34046df6bf52a7842775c01ff8f0c421,v1.1.6,ios,release,1.1.6,,build_app,,adhoc ,22,1132,,,
1133,d411ed29325889030935cfe3afa38b7838dd85a3,android/v1.1.7,android,release,1.1.7,,build_app,FULL_APK,,22,1133,,,
1134,70920d1e0605409d62235eb8fad03630b0b2ddcf,android/v1.1.6,android,release,1.1.6,,build_app,FULL_APK,,22,1134,,,
1135,70920d1e0605409d62235eb8fad03630b0b2ddcf,android/v1.1.6,android,release,1.1.6,,build_app,FULL_APK,,22,1135,,,
1136,bfe3395ca35f6c18173c5ce00deb4d06fbbba92d,android/v1.1.8,android,release,1.1.8,,build_app,FULL_APK,,22,1136,,,
1137,a3fe06447e1a5cf6253743571c6b128b0be95262,android/v1.1.10.1,android,release,1.1.10.1,,build_app,FULL_APK,,22,1137,,,
1138,77ad339d65882c77ba4054af49bf0e2fbb5b4d12,origin/release/v1.1.7,ios,release,1.1.7,,build_app,,adhoc ,22,1138,,,
1139,f6f9ade8274e136ea0b85895fdeeac024841d879,v1.2.0,ios,debug,1.2.0,,build_app,,adhoc ,22,1139,,,
1140,6f13043436ef593ec19366492711e84539652aa0,origin/experimental/ios-proj,ios,debug_server,1.2.1,,build_app,,adhoc ,22,,,,
1141,4b5d24d7b60697e1b1a4f700cdfba1b98e4a692d,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1141,,,
1142,6eaef23cb2f3fd125f2a1e0159583ff54747b064,origin/lua,ios,debug,9.9.9,,upload_patch,,,22,1142,,,
1143,dc89d6ddd9e52f2f77707a2a6f97174cb5f81e2c,origin/lua,ios,debug,9.9.9,,upload_patch,,,22,1143,,,
1144,f9a99cca70033744cb26018037dbc4328a747236,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1144,,,
1145,da224e9686acc7c25c08317a4d5c6b1ce4607337,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,1145,,,
1146,bfe3395ca35f6c18173c5ce00deb4d06fbbba92d,android/v1.1.8,ios,release,1.1.8,,build_app,,adhoc ,22,1146,,,
1147,b5028d15a497559152ac7444010e4b424f715375,v1.1.7.4,ios,debug,1.1.7,,build_app,,adhoc ,22,,,,
1148,5fd3326ed4ada84bbeb1efc76e2485dea68c34e0,v1.2.0.1,ios,debug,1.2.0,,build_app,,adhoc ,22,,,,
1149,f51fef0397d22b2448569b086b7bf99c1c66cdfb,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1149,,,
1150,0549e5bc76e8fc0b5d85c67f3d8739cb8cbdc6b8,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1150,,,
1151,fe8b8d61677c5bbfb971ff84c7eaae0f4b3af096,origin/lua,ios,debug_server,9.9.9,,build_app,,adhoc ,22,1151,,,
1152,bcf7a1b4e6c0a2efc333ed0d1f1ed0d8aea70430,origin/release/v1.2.1,ios,debug_server,1.2.1,,build_app,,adhoc ,22,,,,
1153,bcf7a1b4e6c0a2efc333ed0d1f1ed0d8aea70430,origin/lua,android,debug,1.2.1,,build_app,FULL_APK,,22,,,,
1154,bcf7a1b4e6c0a2efc333ed0d1f1ed0d8aea70430,origin/release/v1.2.1,ios,debug,1.2.1,,build_app,,adhoc ,22,,,,
1155,a919ba554160059ac6b64263ef7cdfe44845bf84,origin/lua,ios,debug,9.9.9,,build_app,,adhoc ,22,,,,
1156,1ddd1c8b77312f3acaf12e0da1e3af6efbe3bb42,v1.1.8.2,ios,debug,1.1.8,,build_app,,adhoc ,22,,,,
1157,924bc7292e4ef53e4fceac02a51d44e0875740c1,origin/lua,ios,debug_server,1.2.1,,build_app,,adhoc ,22,,,,
1158,c853430ea701fddef94ba4a474ee00b8be71d2b4,origin/release/v1.2.1,ios,debug_server,1.2.1,,build_app,,adhoc ,22,,,,
1159,e47dfe0070ac68df183d3e18ef31246f6151018e,origin/release/v1.2.1,ios,release,1.2.1,,build_app,,appstore,27,,,,
1160,e47dfe0070ac68df183d3e18ef31246f6151018e,origin/release/v1.2.1,ios,release,1.2.1,,build_app,,adhoc ,22,,,,
1161,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,,build_app,FULL_APK,,22,,,,
1162,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,,build_app,FULL_APK,,22,,,,
1163,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,,build_app,FULL_APK,,22,,,,
1164,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug,1.2.1,,build_app,FULL_APK,,22,,,,
1165,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3,origin/release/android/v1.1.9,android,debug,1.1.9,,build_app,FULL_APK,,22,,,,
1166,3255789b9413977324b97a86c944a7814ef67df1,origin/release/android/v1.2.0,android,debug,1.2.0,,build_app,FULL_APK,,22,,,,
1167,3b6eee4cb7cb35029b9b7b3480d2ef81113a62d3,origin/release/android/v1.1.9,android,release,1.1.9,,build_app,FULL_APK,,22,,,,
1168,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,release,1.2.1,,build_app,FULL_APK,,22,,,,
1169,6d3055eb65b1c69a5c3f03ed3617a554807423a8,origin/release/android/v1.2.1,android,debug_server,1.2.1,,build_app,FULL_APK,,22,,,,
